batsman,bowler,0,1,2,3,4,5,6,wickets,balls
YK Pathan,DW Steyn,0.291666666666667,0.291666666666667,0.104166666666667,0,0.208333333333333,0,0.0625,0.041666666666667,48
RN ten Doeschate,DW Steyn,0.5,0.5,0,0,0,0,0,0,6
P Dogra,NLTC Perera,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,3
P Dogra,DW Steyn,0.5,0,0,0,0,0,0,0.5,2
SP Narine,DW Steyn,0,1,0,0,0,0,0,0,1
SP Narine,Anand Rajan,0.5,0,0,0,0,0,0,0.5,2
Iqbal Abdulla,Anand Rajan,0.333333333333333,0.666666666666667,0,0,0,0,0,0,3
YK Pathan,Anand Rajan,0.5,0,0,0,0,0,0.5,0,2
PA Patel,PJ Sangwan,0.181818181818182,0.363636363636364,0.090909090909091,0,0.272727272727273,0,0,0.090909090909091,11
S Dhawan,PJ Sangwan,0.411764705882353,0.176470588235294,0.117647058823529,0,0.294117647058824,0,0,0,17
PA Patel,Mohammed Shami,0.444444444444444,0.37037037037037,0.037037037037037,0,0.111111111111111,0,0,0.037037037037037,27
S Dhawan,JH Kallis,0.25,0.392857142857143,0.107142857142857,0,0.071428571428572,0,0.107142857142857,0.071428571428572,28
PA Patel,Iqbal Abdulla,0.230769230769231,0.538461538461538,0,0,0.153846153846154,0,0,0.076923076923077,13
S Dhawan,Iqbal Abdulla,0.230769230769231,0.538461538461538,0,0,0.153846153846154,0,0,0.076923076923077,13
GH Vihari,Iqbal Abdulla,0.375,0.5,0,0,0,0,0,0.125,8
GH Vihari,Mohammed Shami,0.8,0.2,0,0,0,0,0,0,5
CL White,Iqbal Abdulla,0.333333333333333,0.5,0,0.166666666666667,0,0,0,0,6
CL White,SP Narine,0.571428571428571,0.428571428571429,0,0,0,0,0,0,7
NLTC Perera,SP Narine,0.304347826086957,0.347826086956522,0.217391304347826,0,0.086956521739131,0,0.043478260869565,0,23
GH Vihari,SP Narine,0,1,0,0,0,0,0,0,1
NLTC Perera,Iqbal Abdulla,0.75,0.25,0,0,0,0,0,0,4
DJG Sammy,SP Narine,0.578947368421053,0.368421052631579,0.052631578947369,0,0,0,0,0,19
NLTC Perera,Mohammed Shami,0.25,0.5,0,0,0,0,0,0.25,4
DJG Sammy,Mohammed Shami,0,1,0,0,0,0,0,0,2
BB Samantray,Mohammed Shami,0,0,0,0,1,0,0,0,1
DJG Sammy,Iqbal Abdulla,0,0.25,0.25,0,0,0,0.5,0,4
BB Samantray,Iqbal Abdulla,0,1,0,0,0,0,0,0,1
DA Warner,R Rampaul,0.555555555555556,0.222222222222222,0,0,0.111111111111111,0,0,0.111111111111111,9
V Sehwag,R Rampaul,0.642857142857143,0.142857142857143,0.071428571428572,0.071428571428572,0.071428571428572,0,0,0,14
V Sehwag,JD Unadkat,0.388888888888889,0.222222222222222,0.055555555555556,0,0.222222222222222,0,0,0.111111111111111,18
V Sehwag,R Vinay Kumar,0.323529411764706,0.264705882352941,0,0,0.264705882352941,0,0.088235294117647,0.058823529411765,34
DA Warner,R Vinay Kumar,0.4,0.2,0,0,0.2,0,0,0.2,5
MC Juneja,R Vinay Kumar,0.666666666666667,0.333333333333333,0,0,0,0,0,0,3
V Sehwag,AB McDonald,0.5,0,0,0,0,0,0,0.5,2
DPMD Jayawardene,AB McDonald,0.4,0.4,0,0,0.2,0,0,0,5
MC Juneja,AB McDonald,0.166666666666667,0.5,0,0,0.333333333333333,0,0,0,6
DPMD Jayawardene,R Vinay Kumar,0.538461538461538,0.230769230769231,0.230769230769231,0,0,0,0,0,13
MC Juneja,JD Unadkat,0.25,0.5,0,0,0,0,0,0.25,4
MC Juneja,J Syed Mohammad,0.25,0.75,0,0,0,0,0,0,4
DPMD Jayawardene,J Syed Mohammad,0,1,0,0,0,0,0,0,3
BJ Rohrer,JD Unadkat,0.6,0.2,0,0,0,0,0,0.2,5
BJ Rohrer,J Syed Mohammad,0.222222222222222,0.222222222222222,0.111111111111111,0,0.444444444444444,0,0,0,9
BJ Rohrer,RP Singh,0.4,0.4,0,0,0.2,0,0,0,5
DPMD Jayawardene,RP Singh,0.210526315789474,0.421052631578947,0.052631578947369,0,0.289473684210526,0,0.026315789473684,0,38
KM Jadhav,JD Unadkat,0.375,0.25,0.125,0,0,0,0,0.25,8
KM Jadhav,R Vinay Kumar,0.210526315789474,0.473684210526316,0,0,0.210526315789474,0,0.105263157894737,0,19
KM Jadhav,RP Singh,0,0.4,0.6,0,0,0,0,0,5
IK Pathan,R Rampaul,0.333333333333333,0.25,0,0,0.166666666666667,0,0.25,0,12
KM Jadhav,R Rampaul,0,0.333333333333333,0.333333333333333,0,0,0,0.333333333333333,0,3
IK Pathan,RP Singh,0.133333333333333,0.333333333333333,0.166666666666667,0,0.2,0,0.133333333333333,0.033333333333333,30
CH Gayle,A Nehra,0.482758620689655,0.241379310344828,0,0,0.068965517241379,0,0.172413793103448,0.03448275862069,29
KL Rahul,A Nehra,0.48,0.24,0.08,0,0.16,0,0,0.04,25
KL Rahul,M Morkel,0.166666666666667,0.666666666666667,0,0,0.166666666666667,0,0,0,6
V Kohli,IK Pathan,0.402777777777778,0.305555555555556,0.027777777777778,0,0.208333333333333,0,0.013888888888889,0.041666666666667,72
AB de Villiers,IK Pathan,0.289473684210526,0.342105263157895,0.105263157894737,0,0.184210526315789,0,0.078947368421053,0,38
AB de Villiers,S Nadeem,0.304347826086957,0.521739130434783,0.130434782608696,0,0.043478260869565,0,0,0,23
AB McDonald,S Nadeem,0.666666666666667,0,0,0,0,0,0,0.333333333333333,3
KB Arun Karthik,S Nadeem,0,1,0,0,0,0,0,0,1
KB Arun Karthik,M Morkel,0.25,0.5,0.25,0,0,0,0,0,4
J Syed Mohammad,UT Yadav,0.375,0.25,0,0,0.25,0,0,0.125,8
R Rampaul,UT Yadav,0,0.5,0.5,0,0,0,0,0,2
R Rampaul,IK Pathan,0.25,0.25,0.25,0,0,0,0.25,0,4
R Vinay Kumar,IK Pathan,0.142857142857143,0.714285714285714,0.142857142857143,0,0,0,0,0,7
BJ Rohrer,R Rampaul,0.4,0.2,0.2,0,0,0,0,0.2,5
PA Patel,DW Steyn,0.511111111111111,0.244444444444444,0.066666666666667,0,0.133333333333333,0,0.022222222222222,0.022222222222222,45
ML Hayden,R Vinay Kumar,0.157894736842105,0.31578947368421,0.105263157894737,0,0.31578947368421,0,0.052631578947369,0.052631578947369,19
ML Hayden,V Kohli,0.5,0.166666666666667,0,0,0.333333333333333,0,0,0,6
PA Patel,A Kumble,0.3,0.6,0,0,0,0,0,0.1,10
PA Patel,KP Pietersen,0.25,0.5,0,0,0,0,0,0.25,4
SK Raina,KP Pietersen,0.411764705882353,0.529411764705882,0.058823529411765,0,0,0,0,0,17
MS Dhoni,KP Pietersen,0.25,0.75,0,0,0,0,0,0,4
SK Raina,A Kumble,0.294117647058824,0.647058823529412,0.058823529411765,0,0,0,0,0,17
MS Dhoni,A Kumble,0.37037037037037,0.481481481481482,0.111111111111111,0,0.037037037037037,0,0,0,27
SK Raina,LRPL Taylor,0,0.666666666666667,0.333333333333333,0,0,0,0,0,3
MS Dhoni,LRPL Taylor,0,0.666666666666667,0,0,0,0,0.333333333333333,0,3
SK Raina,P Kumar,0.224489795918367,0.346938775510204,0.142857142857143,0,0.122448979591837,0,0.102040816326531,0.061224489795918,49
MS Dhoni,P Kumar,0.333333333333333,0.333333333333333,0.066666666666667,0,0.166666666666667,0,0.066666666666667,0.033333333333333,30
A Flintoff,KP Pietersen,0.25,0.5,0,0,0.25,0,0,0,4
A Flintoff,DW Steyn,0.142857142857143,0.571428571428571,0,0,0.142857142857143,0,0.142857142857143,0,7
SK Raina,DW Steyn,0.291666666666667,0.583333333333333,0,0,0.125,0,0,0,24
A Flintoff,P Kumar,0,1,0,0,0,0,0,0,2
P Kumar,MS Gony,0.6,0.2,0,0,0,0,0,0.2,5
JH Kallis,MS Gony,0.391304347826087,0.260869565217391,0,0,0.260869565217391,0,0,0.086956521739131,23
RV Uthappa,MS Gony,0.46875,0.34375,0,0,0.125,0,0.0625,0,32
RV Uthappa,A Flintoff,0.5,0.5,0,0,0,0,0,0,4
LRPL Taylor,A Flintoff,0.666666666666667,0,0,0,0,0,0,0.333333333333333,3
KP Pietersen,M Muralitharan,0.333333333333333,0.5,0,0,0,0,0,0.166666666666667,6
V Kohli,A Flintoff,0.75,0.25,0,0,0,0,0,0,4
R Dravid,A Flintoff,0.333333333333333,0.5,0,0,0.166666666666667,0,0,0,6
R Dravid,Joginder Sharma,0.333333333333333,0.666666666666667,0,0,0,0,0,0,3
V Kohli,Joginder Sharma,0.25,0.25,0,0,0,0,0.25,0.25,4
R Bishnoi,M Muralitharan,0.5,0,0,0,0,0,0,0.5,2
R Vinay Kumar,M Muralitharan,0.5,0,0.5,0,0,0,0,0,4
DW Steyn,M Muralitharan,1,0,0,0,0,0,0,0,3
A Kumble,M Muralitharan,1,0,0,0,0,0,0,0,3
A Kumble,A Flintoff,0.5,0.5,0,0,0,0,0,0,2
V Sehwag,L Balaji,0.333333333333333,0.407407407407407,0,0,0.148148148148148,0,0.074074074074074,0.037037037037037,27
V Sehwag,MS Gony,0.25,0.291666666666667,0.083333333333333,0.041666666666667,0.166666666666667,0,0.083333333333333,0.083333333333333,24
TM Dilshan,L Balaji,0.55,0.2,0,0,0.2,0,0,0.05,20
TM Dilshan,MS Gony,0.4,0.2,0.2,0,0,0,0.2,0,5
AB de Villiers,JA Morkel,0.32258064516129,0.32258064516129,0.129032258064516,0,0.096774193548387,0,0.032258064516129,0.096774193548387,31
TM Dilshan,JA Morkel,0.466666666666667,0.133333333333333,0.066666666666667,0,0.2,0,0,0.133333333333333,15
AB de Villiers,A Flintoff,0,0.5,0.083333333333333,0,0.166666666666667,0,0.25,0,12
TM Dilshan,A Flintoff,0.25,0.25,0,0,0.25,0,0.25,0,4
AB de Villiers,Joginder Sharma,0.142857142857143,0.857142857142857,0,0,0,0,0,0,7
TM Dilshan,Joginder Sharma,0.444444444444444,0.333333333333333,0,0,0.222222222222222,0,0,0,9
TM Dilshan,M Muralitharan,0.333333333333333,0.416666666666667,0.083333333333333,0,0.083333333333333,0,0,0.083333333333333,12
AB de Villiers,M Muralitharan,0.321428571428571,0.392857142857143,0.214285714285714,0,0.035714285714286,0,0.035714285714286,0,28
KD Karthik,A Flintoff,0.25,0.5,0.25,0,0,0,0,0,4
MK Tiwary,A Flintoff,0.75,0.25,0,0,0,0,0,0,4
MK Tiwary,MS Gony,0.538461538461538,0.153846153846154,0,0,0.230769230769231,0,0,0.076923076923077,13
MK Tiwary,L Balaji,0.333333333333333,0.333333333333333,0,0,0.166666666666667,0,0,0.166666666666667,6
PA Patel,DP Nannes,0.6,0.4,0,0,0,0,0,0,10
ML Hayden,DP Nannes,0.4,0.24,0.12,0,0.24,0,0,0,25
ML Hayden,A Nehra,0.409090909090909,0.318181818181818,0.045454545454546,0,0.136363636363636,0,0.045454545454546,0.045454545454546,22
ML Hayden,AM Salvi,0,0.444444444444444,0.111111111111111,0,0.111111111111111,0,0.333333333333333,0,9
PA Patel,AM Salvi,0,1,0,0,0,0,0,0,2
SK Raina,PJ Sangwan,0.333333333333333,0.333333333333333,0.095238095238095,0,0.047619047619048,0,0.095238095238095,0.095238095238095,21
ML Hayden,PJ Sangwan,0.25,0.3,0.1,0,0.2,0,0.05,0.1,20
SK Raina,AM Salvi,0,1,0,0,0,0,0,0,1
MS Dhoni,DL Vettori,0.392857142857143,0.464285714285714,0.035714285714286,0,0.071428571428572,0,0,0.035714285714286,28
SK Raina,DL Vettori,0.294117647058824,0.411764705882353,0,0,0.235294117647059,0,0.058823529411765,0,17
MS Dhoni,PJ Sangwan,0.181818181818182,0.727272727272727,0,0,0.090909090909091,0,0,0,11
A Flintoff,DL Vettori,0.5,0.333333333333333,0.166666666666667,0,0,0,0,0,6
A Flintoff,MK Tiwary,0,1,0,0,0,0,0,0,3
SK Raina,MK Tiwary,0,0.666666666666667,0,0,0,0,0.333333333333333,0,3
SK Raina,DP Nannes,0.2,0.6,0.1,0,0.1,0,0,0,10
A Flintoff,DP Nannes,1,0,0,0,0,0,0,0,1
JA Morkel,PJ Sangwan,0.416666666666667,0.333333333333333,0,0,0.083333333333333,0,0.166666666666667,0,12
A Flintoff,PJ Sangwan,0,0.666666666666667,0,0,0.333333333333333,0,0,0,3
A Flintoff,A Nehra,0.4,0.2,0.2,0,0,0,0,0.2,5
JA Morkel,A Nehra,0.1875,0.625,0,0,0.125,0,0,0.0625,16
S Badrinath,AM Salvi,0,1,0,0,0,0,0,0,3
JA Morkel,AM Salvi,0.333333333333333,0.666666666666667,0,0,0,0,0,0,3
S Badrinath,A Nehra,0.409090909090909,0.409090909090909,0.045454545454546,0,0.090909090909091,0,0,0.045454545454546,22
S Badrinath,DL Vettori,0.272727272727273,0.363636363636364,0.090909090909091,0,0.090909090909091,0,0,0.181818181818182,11
JA Morkel,DL Vettori,0.25,0.375,0.125,0,0.125,0,0.125,0,8
MS Gony,DL Vettori,0.5,0,0,0,0,0,0.5,0,2
Joginder Sharma,DP Nannes,0.333333333333333,0,0.666666666666667,0,0,0,0,0,3
JA Morkel,DP Nannes,0.5,0.5,0,0,0,0,0,0,2
M Muralitharan,DP Nannes,0.5,0.5,0,0,0,0,0,0,4
WP Saha,P Negi,0.444444444444444,0.222222222222222,0.111111111111111,0,0.111111111111111,0,0,0.111111111111111,9
M Vohra,P Negi,0.307692307692308,0.307692307692308,0.230769230769231,0,0.076923076923077,0,0.076923076923077,0,13
WP Saha,IC Pandey,0.4,0.4,0,0,0,0,0.2,0,5
M Vohra,IC Pandey,0.529411764705882,0.117647058823529,0.058823529411765,0.058823529411765,0,0,0.117647058823529,0.117647058823529,17
GJ Bailey,P Negi,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,3
GJ Maxwell,A Nehra,0.7,0,0.1,0,0.2,0,0,0,10
Gurkeerat Singh,IC Pandey,0.5,0.25,0,0,0.25,0,0,0,4
Gurkeerat Singh,R Ashwin,0.28,0.28,0.12,0,0.2,0,0.04,0.08,25
Gurkeerat Singh,A Nehra,0.375,0.25,0.125,0,0.25,0,0,0,8
AR Patel,RA Jadeja,0.3125,0.5625,0,0,0.0625,0,0.0625,0,16
AR Patel,P Negi,0,1,0,0,0,0,0,0,3
R Dhawan,P Negi,0.666666666666667,0,0.166666666666667,0,0.166666666666667,0,0,0,6
AR Patel,SK Raina,0,0.666666666666667,0,0,0.333333333333333,0,0,0,3
R Dhawan,SK Raina,0.666666666666667,0.333333333333333,0,0,0,0,0,0,3
R Dhawan,DJ Bravo,0,0.8,0,0,0,0,0.2,0,5
R Dhawan,RA Jadeja,0,1,0,0,0,0,0,0,1
BE Hendricks,A Nehra,0.5,0.5,0,0,0,0,0,0,2
R Dhawan,A Nehra,0.5,0.25,0,0,0,0,0.25,0,4
MEK Hussey,Sandeep Sharma,0.571428571428571,0.285714285714286,0,0,0,0,0,0.142857142857143,7
BB McCullum,BE Hendricks,0.4,0.2,0,0,0.2,0,0,0.2,5
F du Plessis,BE Hendricks,0.2,0.2,0,0.4,0.2,0,0,0,5
SK Raina,BE Hendricks,0.25,0.75,0,0,0,0,0,0,4
SK Raina,Gurkeerat Singh,0.272727272727273,0.272727272727273,0.272727272727273,0,0.181818181818182,0,0,0,11
F du Plessis,Gurkeerat Singh,0.285714285714286,0.714285714285714,0,0,0,0,0,0,7
F du Plessis,GJ Maxwell,0.4,0.4,0,0,0.2,0,0,0,5
SK Raina,Anureet Singh,0.214285714285714,0.571428571428571,0,0,0.214285714285714,0,0,0,14
F du Plessis,Anureet Singh,0.333333333333333,0.666666666666667,0,0,0,0,0,0,3
MS Dhoni,R Dhawan,0.5,0.5,0,0,0,0,0,0,6
MS Dhoni,Anureet Singh,0.166666666666667,0.416666666666667,0.166666666666667,0,0.083333333333333,0,0.166666666666667,0,12
MS Dhoni,BE Hendricks,0.6,0.2,0,0,0.2,0,0,0,5
M Vijay,SE Bond,0.4,0.4,0,0,0.2,0,0,0,5
ML Hayden,SE Bond,0.857142857142857,0.142857142857143,0,0,0,0,0,0,7
M Vijay,AD Mathews,0.307692307692308,0.384615384615385,0.076923076923077,0,0.076923076923077,0,0,0.153846153846154,13
SK Raina,AD Mathews,0.222222222222222,0.444444444444444,0.055555555555556,0,0.222222222222222,0,0.055555555555556,0,18
M Vijay,LR Shukla,0.166666666666667,0.166666666666667,0,0,0.333333333333333,0,0.166666666666667,0.166666666666667,6
M Vijay,M Kartik,0.478260869565217,0.260869565217391,0.217391304347826,0,0,0,0.043478260869565,0,23
S Badrinath,LR Shukla,0.285714285714286,0.571428571428571,0.142857142857143,0,0,0,0,0,7
SK Raina,BJ Hodge,0.5,0.333333333333333,0,0,0,0,0,0.166666666666667,6
MS Dhoni,BJ Hodge,0.5,0.25,0.25,0,0,0,0,0,4
S Badrinath,BJ Hodge,0.125,0.5,0.125,0,0,0,0.125,0.125,8
S Badrinath,M Kartik,0.276595744680851,0.425531914893617,0.148936170212766,0,0.127659574468085,0,0.021276595744681,0,47
MS Dhoni,SE Bond,0,0.285714285714286,0.285714285714286,0,0.285714285714286,0,0.142857142857143,0,7
S Badrinath,SE Bond,0.4,0.4,0,0,0.2,0,0,0,5
S Badrinath,AD Mathews,0.125,0.375,0.125,0,0.375,0,0,0,8
MS Dhoni,AD Mathews,0,0.5,0,0,0,0,0.5,0,2
S Badrinath,I Sharma,0.166666666666667,0.333333333333333,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0,6
BJ Hodge,JA Morkel,0.25,0.25,0.125,0,0.25,0,0,0.125,8
SC Ganguly,JA Morkel,0.571428571428571,0.357142857142857,0,0,0.071428571428572,0,0,0,14
SC Ganguly,L Balaji,0.5,0.5,0,0,0,0,0,0,10
WP Saha,L Balaji,0.125,0.3125,0.1875,0,0.25,0,0.0625,0.0625,16
OA Shah,MS Gony,0.4,0.5,0,0,0.1,0,0,0,10
OA Shah,L Balaji,0.6,0.2,0,0,0,0,0,0.2,5
AD Mathews,L Balaji,0.333333333333333,0.666666666666667,0,0,0,0,0,0,3
SC Ganguly,JM Kemp,0.5,0,0,0,0,0,0,0.5,2
AD Mathews,JM Kemp,0.6,0.2,0,0,0,0,0,0.2,5
LR Shukla,JM Kemp,0,0.8,0,0,0.2,0,0,0,5
LR Shukla,R Ashwin,0.4,0.3,0,0,0.2,0,0,0.1,10
AD Mathews,R Ashwin,0.375,0.4375,0.125,0,0.0625,0,0,0,16
RS Gavaskar,JM Kemp,0.666666666666667,0.166666666666667,0,0,0,0,0,0.166666666666667,6
RS Gavaskar,R Ashwin,0.666666666666667,0.333333333333333,0,0,0,0,0,0,3
SE Bond,JM Kemp,0,1,0,0,0,0,0,0,1
M Kartik,M Muralitharan,0.5,0.333333333333333,0.083333333333333,0,0.083333333333333,0,0,0,12
SE Bond,R Ashwin,0.5,0,0,0,0,0,0,0.5,2
I Sharma,R Ashwin,0.6,0.4,0,0,0,0,0,0,5
M Kartik,R Ashwin,0.333333333333333,0.5,0,0,0.166666666666667,0,0,0,6
I Sharma,M Muralitharan,0.5,0.5,0,0,0,0,0,0,4
M Kartik,SK Raina,0,0.5,0,0.5,0,0,0,0,2
I Sharma,SK Raina,0.5,0.5,0,0,0,0,0,0,4
I Sharma,L Balaji,1,0,0,0,0,0,0,0,2
PA Patel,Sohail Tanvir,0.571428571428571,0.214285714285714,0,0,0.142857142857143,0,0,0.071428571428572,14
S Vidyut,SR Watson,0.583333333333333,0.083333333333333,0.083333333333333,0,0.166666666666667,0,0.083333333333333,0,12
S Vidyut,MM Patel,0.4,0.6,0,0,0,0,0,0,5
S Vidyut,YK Pathan,0.666666666666667,0,0,0,0,0,0,0.333333333333333,3
MS Dhoni,YK Pathan,0.2,0.8,0,0,0,0,0,0,5
SK Raina,Sohail Tanvir,0.428571428571429,0.142857142857143,0.142857142857143,0,0.214285714285714,0,0.071428571428572,0,14
MS Dhoni,Sohail Tanvir,0.111111111111111,0.444444444444444,0.111111111111111,0,0.111111111111111,0,0.111111111111111,0.111111111111111,9
CK Kapugedera,SR Watson,0.428571428571429,0.428571428571429,0.142857142857143,0,0,0,0,0,7
CK Kapugedera,Sohail Tanvir,0.2,0.6,0,0,0,0,0,0.2,5
S Badrinath,Sohail Tanvir,0,0,0.5,0,0.5,0,0,0,2
Niraj Patel,M Ntini,0.875,0.125,0,0,0,0,0,0,8
SA Asnodkar,M Ntini,0.384615384615385,0.384615384615385,0,0,0.153846153846154,0,0.076923076923077,0,13
SA Asnodkar,MS Gony,0.34375,0.25,0.09375,0,0.28125,0,0.03125,0,32
Niraj Patel,MS Gony,0.333333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333,3
Kamran Akmal,MS Gony,0.333333333333333,0.666666666666667,0,0,0,0,0,0,3
Kamran Akmal,M Ntini,0.333333333333333,0.083333333333333,0.166666666666667,0,0.333333333333333,0,0.083333333333333,0,12
Kamran Akmal,JA Morkel,0.166666666666667,0.666666666666667,0.166666666666667,0,0,0,0,0,6
SR Watson,MS Gony,0.454545454545455,0.272727272727273,0,0.090909090909091,0.090909090909091,0,0.090909090909091,0,11
YK Pathan,MS Gony,0.888888888888889,0.111111111111111,0,0,0,0,0,0,9
M Kaif,M Muralitharan,0.333333333333333,0.25,0.166666666666667,0,0,0,0.083333333333333,0.166666666666667,12
SK Warne,JA Morkel,0.142857142857143,0.571428571428571,0,0,0.285714285714286,0,0,0,7
Sohail Tanvir,JA Morkel,0,1,0,0,0,0,0,0,1
SK Warne,M Ntini,0,0.666666666666667,0,0,0.333333333333333,0,0,0,3
Sohail Tanvir,M Ntini,0,0.666666666666667,0.333333333333333,0,0,0,0,0,3
Sohail Tanvir,L Balaji,0,0.666666666666667,0.333333333333333,0,0,0,0,0,3
SW Billings,Sandeep Sharma,0.666666666666667,0.111111111111111,0,0,0.111111111111111,0,0,0.111111111111111,9
SV Samson,T Natarajan,1,0,0,0,0,0,0,0,6
SS Iyer,T Natarajan,0.5,0.25,0,0,0.25,0,0,0,4
KK Nair,T Natarajan,0.5,0.5,0,0,0,0,0,0,2
SS Iyer,Sandeep Sharma,0.619047619047619,0.142857142857143,0.047619047619048,0,0.047619047619048,0,0,0.142857142857143,21
CJ Anderson,AR Patel,0.217391304347826,0.347826086956522,0.086956521739131,0,0.130434782608696,0,0.173913043478261,0.043478260869565,23
RR Pant,AR Patel,0.333333333333333,0.666666666666667,0,0,0,0,0,0,3
CJ Anderson,GJ Maxwell,0.631578947368421,0.263157894736842,0.105263157894737,0,0,0,0,0,19
RR Pant,GJ Maxwell,0.25,0.25,0,0,0.25,0,0,0.25,4
CH Morris,GJ Maxwell,0.5,0.5,0,0,0,0,0,0,2
CH Morris,AR Patel,0.4,0.4,0,0,0,0,0,0.2,5
K Rabada,AR Patel,0.6,0.3,0,0,0.1,0,0,0,10
K Rabada,GJ Maxwell,0.5,0.333333333333333,0.166666666666667,0,0,0,0,0,6
CJ Anderson,VR Aaron,0.636363636363636,0,0,0,0.272727272727273,0,0,0.090909090909091,11
A Mishra,VR Aaron,0.666666666666667,0.333333333333333,0,0,0,0,0,0,6
K Rabada,VR Aaron,1,0,0,0,0,0,0,0,2
A Mishra,Sandeep Sharma,0.333333333333333,0.666666666666667,0,0,0,0,0,0,3
K Rabada,Sandeep Sharma,0.666666666666667,0,0,0,0,0,0,0.333333333333333,3
Mohammed Shami,Sandeep Sharma,0,1,0,0,0,0,0,0,1
Mohammed Shami,VR Aaron,0.5,0.25,0,0,0,0,0,0.25,4
S Nadeem,MM Sharma,0.5,0,0,0,0,0,0,0.5,2
MJ Guptill,Mohammed Shami,0.444444444444444,0.111111111111111,0,0,0.444444444444444,0,0,0,9
HM Amla,K Rabada,0.428571428571429,0.285714285714286,0.142857142857143,0,0.142857142857143,0,0,0,7
MJ Guptill,K Rabada,0.4,0.2,0,0,0.4,0,0,0,5
HM Amla,Mohammed Shami,0.666666666666667,0.333333333333333,0,0,0,0,0,0,3
HM Amla,A Mishra,0,1,0,0,0,0,0,0,1
MS Dhoni,RE van der Merwe,0.307692307692308,0.487179487179487,0.128205128205128,0.025641025641026,0,0,0,0.051282051282051,39
ML Hayden,RE van der Merwe,0,0.571428571428571,0.142857142857143,0,0,0,0.285714285714286,0,7
JDP Oram,RE van der Merwe,0.555555555555556,0.444444444444444,0,0,0,0,0,0,9
JDP Oram,A Kumble,0,1,0,0,0,0,0,0,2
S Badrinath,RE van der Merwe,0.666666666666667,0.333333333333333,0,0,0,0,0,0,3
JDP Oram,B Akhil,0.666666666666667,0.333333333333333,0,0,0,0,0,0,3
S Badrinath,B Akhil,0.666666666666667,0.333333333333333,0,0,0,0,0,0,3
JDP Oram,P Kumar,0,0.75,0,0,0,0,0.25,0,4
SB Jakati,P Kumar,0.4,0.4,0,0,0.2,0,0,0,5
JDP Oram,R Vinay Kumar,0.666666666666667,0,0,0,0,0,0,0.333333333333333,6
SB Jakati,R Vinay Kumar,0.5,0.5,0,0,0,0,0,0,2
M Muralitharan,R Vinay Kumar,0,0,0,0,1,0,0,0,1
M Muralitharan,P Kumar,1,0,0,0,0,0,0,0,1
LRPL Taylor,S Tyagi,0.333333333333333,0.166666666666667,0.166666666666667,0,0.333333333333333,0,0,0,6
LRPL Taylor,L Balaji,0.235294117647059,0.470588235294118,0.058823529411765,0,0.058823529411765,0,0.176470588235294,0,17
V Kohli,SB Jakati,0.254237288135593,0.508474576271186,0.067796610169492,0,0.101694915254237,0,0.033898305084746,0.033898305084746,59
LRPL Taylor,M Muralitharan,0.347826086956522,0.391304347826087,0.043478260869565,0,0.130434782608696,0,0.086956521739131,0,23
MV Boucher,M Muralitharan,0.666666666666667,0.166666666666667,0,0,0,0,0,0.166666666666667,6
RE van der Merwe,M Muralitharan,0.75,0.25,0,0,0,0,0,0,4
RE van der Merwe,L Balaji,0,1,0,0,0,0,0,0,2
B Akhil,L Balaji,1,0,0,0,0,0,0,0,3
LRPL Taylor,JDP Oram,0.25,0.416666666666667,0.083333333333333,0,0.083333333333333,0,0.083333333333333,0.083333333333333,12
B Akhil,JDP Oram,0.333333333333333,0.333333333333333,0,0,0,0,0,0.333333333333333,3
P Kumar,JDP Oram,0,1,0,0,0,0,0,0,3
P Kumar,L Balaji,0,0.375,0.25,0,0.125,0,0.25,0,8
R Vinay Kumar,JDP Oram,0,0,0.5,0,0.5,0,0,0,2
JD Ryder,KMDN Kulasekara,0.357142857142857,0.214285714285714,0.142857142857143,0,0.25,0,0,0.035714285714286,28
MD Mishra,KMDN Kulasekara,0.75,0.25,0,0,0,0,0,0,4
JD Ryder,DE Bollinger,0.416666666666667,0.166666666666667,0.083333333333333,0,0.25,0,0,0.083333333333333,12
M Manhas,DE Bollinger,0.7,0.2,0,0,0,0,0,0.1,10
MK Pandey,KMDN Kulasekara,0.5,0.25,0.25,0,0,0,0,0,4
M Manhas,KMDN Kulasekara,0.5,0,0,0,0,0,0,0.5,2
Yuvraj Singh,KMDN Kulasekara,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,3
Yuvraj Singh,TG Southee,0.36,0.32,0.2,0,0,0,0.12,0,25
RV Uthappa,SB Jakati,0.333333333333333,0.25,0.166666666666667,0,0.166666666666667,0,0,0.083333333333333,12
Yuvraj Singh,SB Jakati,0.384615384615385,0.461538461538462,0.076923076923077,0,0.076923076923077,0,0,0,13
MR Marsh,R Ashwin,0.333333333333333,0.666666666666667,0,0,0,0,0,0,3
MR Marsh,SK Raina,0.75,0.25,0,0,0,0,0,0,4
Yuvraj Singh,DE Bollinger,0.181818181818182,0.545454545454545,0.181818181818182,0,0,0,0.090909090909091,0,11
MR Marsh,DE Bollinger,0.666666666666667,0,0.166666666666667,0,0,0,0,0.166666666666667,6
